CD_SETOR,vol
354870805001879,12351
354870805001881,414
354870805001882,14421
354870805001884,1173
354870805001885,7590
354870805001889,12765
354870805001890,8073
354870805001891,26841
354870805001894,6072
354870805001895,19182
354870805001896,6900
354870805001897,47472
354870805001899,27531
354870805001900,13524
354870805001901,1242
354870805001902,6141
354870805001904,12213
354870805001905,552
354870805001906,10212
354870805001907,10281
354870805001908,19872
354870805001909,18975
354870805001912,138
354870805001915,29670
354870805001916,25944
354870805001918,40089
354870805001919,2898
354870805001921,2415
354870805001922,15249
354870805001923,19596
354870805001925,45816
354870805001926,7728
354870805001930,13800
354870805001931,1035
354870805001932,3933
354870805001933,138
354870805001935,16491
354870805001936,15939
354870805001937,24219
354870805001938,14076
354870805001939,6624
354870805001940,19803
354870805001942,27945
354870805001943,4140
354870805001945,10833
354870805001949,8280
354870805001950,828
354870805001952,12972
354870805001953,9039
354870805001954,17181
354870805001957,13455
354870805001958,897
354870805001960,621
354870805001962,13110
354870805001964,69
354870805001967,18837
354870805001968,11799
354870805001969,3519
354870805001970,18423
354870805001971,18078
354870805001972,12696
354870805001973,13800
354870805001974,41400
354870805001977,207
354870805001978,9453
354870805001979,3312
354870805001982,4278
354870805001983,5727
354870805001985,4278
354870805001986,4347
354870805001987,7038
354870805001990,207
354870805001991,1794
354870805001993,483
354870805001996,16974
354870805001997,5865
354870805001998,18837
354870805001999,4485
354870805002003,9729
354870805002005,38295
354870805002009,1656
354870805002010,35121
354870805002013,28014
354870805002014,41193
354870805002015,11178
354870805002016,9936
354870805002017,552
354870805002018,6072
354870805002020,67413
354870805002023,28980
354870805002024,3726
354870805002025,9453
354870805002027,44022
354870805002032,26496
354870805002033,28428
354870805002034,7176
354870805002035,51957
354870805002036,18354
354870805002037,12144
354870805002038,6831
354870805002039,24909
354870805002040,8004
354870805002041,3036
354870805002043,15456
354870805002044,28359
354870805002045,7038
354870805002046,36639
354870805002047,21528
354870805002048,3726
354870805002049,6279
354870805002050,12903
354870805002051,7383
354870805002052,23460
354870805002053,5313
354870805002054,17043
354870805002055,3519
354870805002056,15801
354870805002057,7590
354870805002059,5106
354870805002060,27324
354870805002061,1932
354870805002062,4209
354870805002063,4002
354870805002064,8280
354870805002065,9384
354870805002066,5865
354870805002067,19941
354870805002069,34431
354870805002070,7866
354870805002071,17802
354870805002072,23667
354870805002073,10005
354870805002074,20148
354870805002075,11661
354870805002076,7590
354870805002077,7107
354870805002078,31326
354870805002079,9384
354870805002080,690
354870805002081,9522
354870805002082,15870
354870805002083,57546
354870805002084,17940
354870805002085,6555
354870805002086,16077
354870805002087,12765
354870805002088,15456
354870805002089,14697
354870805002090,14076
354870805002091,4071
354870805002092,5244
354870805002093,21666
354870805002094,276
354870805002095,759
354870805002096,35328
354870805002097,3450
354870805002098,23046
354870805002099,12075
354870805002100,11247
354870805002101,18699
354870805002102,2760
354870805002103,39951
354870805002105,4278
354870805002106,9315
354870805002107,62652
354870805002108,3588
354870805002109,81834
354870805002110,57615
354870805002111,12144
354870805002112,50439
354870805002113,27393
354870810000004,28290
354870810000006,28221
354870810000013,40986
354870810000014,345
354870810000017,25461
354870810000019,26082
354870810000021,16629
354870810000023,34845
354870810000024,7176
354870810000033,7935
354870810000034,1794
354870810000035,3933
354870810000036,41400
354870810000037,14352
354870810000047,33810
354870810000048,12144
354870810000049,15249
354870810000050,6003
354870810000051,7245
354870810000053,7452
354870810000055,24978
354870810000056,16077
354870810000057,58374
354870810000058,2622
354870810000059,34086
354870810000060,13248
354870810000061,31740
354870810000062,22977
354870810000063,33534
354870810000064,14766
354870810000070,18216
354870810000071,21666
354870810000072,15870
354870810000073,24495
354870810000074,6279
354870810000075,15525
354870810000077,11454
354870810000078,20010
354870810000079,15111
354870810000080,10626
354870810000081,14076
354870810000082,20493
354870810000083,10143
354870810000084,14214
354870810000085,7935
354870810000088,345
354870810000089,10005
354870810000092,12903
354870810000093,43401
354870810000094,44091
354870810000095,30705
354870810000096,38847
354870810000097,14559
354870810000098,3864
354870810000101,5589
354870810000102,44505
354870810000107,2415
354870810000108,12765
354870810000110,36984
354870810000111,15042
354870810000112,9867
354870810000113,20010
354870810000114,16491
354870810000116,276
354870810000118,2346
354870810000119,6348
354870810000120,11730
354870810000121,3036
354870810000122,4209
354870810000123,8211
354870810000124,7038
354870810000125,759
354870810000126,1173
354870810000127,828
354870810000128,1104
354870810000129,828
354870810000130,414
354870810000131,12627
354870810000132,4899
354870810000133,69
354870810000136,276
354870810000137,28497
354880705000004,15525
354880705000009,37467
354880705000010,18837
354880705000012,13041
354880705000013,13386
354880705000016,16008
354880705000020,19527
354880705000028,13593
354880705000038,98049
354880705000040,11937
354880705000041,24357
354880705000042,16836
354880705000043,19941
354880705000053,15111
354880705000054,17733
354880705000059,19941
354880705000061,13731
354880705000063,25392
354880705000064,24357
354880705000065,30360
354880705000070,16353
354880705000072,16698
354880705000073,18147
354880705000074,23184
354880705000076,22977
354880705000077,8004
354880705000081,19596
354880705000083,18975
354880705000084,11868
354880705000085,12834
354880705000086,14352
354880705000087,18906
354880705000088,15180
354880705000089,19044
354880705000091,25116
354880705000098,27945
354880705000104,5865
354880705000105,12627
354880705000106,13593
354880705000109,24702
354880705000111,31809
354880705000116,30015
354880705000118,16905
354880705000121,39606
354880705000122,207
354880705000124,19665
354880705000125,19872
354880705000131,17871
354880705000133,16491
354880705000144,18147
354880705000145,12351
354880705000146,11178
354880705000147,18354
354880705000148,15249
354880705000155,2208
354880705000156,14283
354880705000158,33603
354880705000160,18147
354880705000161,12075
354880705000162,15939
354880705000167,21183
354880705000174,12903
354880705000180,12558
354880705000181,13041
354880705000182,6693
354880705000183,24219
354880705000184,14421
354880705000186,14214
354880705000188,18423
354880705000193,23805
354880705000197,14835
354880705000198,13869
354880705000199,24840
354880705000202,11868
354880705000206,14559
354880705000207,22770
354880705000209,4278
354880705000210,3726
354880705000211,5244
354880705000212,13317
354880705000213,13731
354880705000214,5658
354880705000215,2622
354880705000216,3864
354880705000217,11316
354880705000218,9522
354880705000219,9039
354880705000220,9522
354880705000221,8901
354880705000222,23391
354880705000223,12627
354880705000224,5589
354880705000225,13800
354880705000226,10971
354880705000227,13593
354880705000228,4071
354880705000230,12075
354880705000231,1311
354880705000232,5244
354880705000233,4692
354880705000234,7590
354880705000235,5106
354880705000236,2001
354880705000237,9108
354880705000238,8418
354880705000239,4209
354880705000240,5589
354880705000241,4761
354880705000242,10971
354880705000243,84249
354880705000244,10695
354880705000245,14835
354880705000246,11247
354880705000247,3450
354880705000248,14904
354880705000249,20079
354880705000250,6969
354880705000251,14076
354880705000252,12834
354880705000253,11040
354880705000254,19596
354880705000255,15525
354880705000256,16836
354880705000257,10557
354880705000258,2622
354880705000259,10764
354880705000260,9246
354880705000261,10902
354880705000262,7590
354880705000263,6003
354880705000264,7107
354880705000265,12144
354880705000266,29325
354880705000268,7452
354880705000269,6417
354880705000270,13593
354880705000271,4416
354880705000272,483
354880705000274,31602
354880705000275,12282
354880705000276,20562
354880705000277,7659
354880705000278,8694
354880705000279,8901
354880705000280,24219
354880705000281,2415
354880705000282,138
354880705000283,18354
354880705000284,36087
354880705000285,138
354880705000286,16905
354880705000287,4692
354880705000288,5037
354880705000289,138
354880705000290,9177
354880705000291,23736
354880705000292,6555
354880705000293,12834
354880705000294,10902
354880705000295,4830
354880705000296,7935
354880705000297,4002
354880705000298,12972
354880705000299,12282
354880705000300,7866
354880705000301,13248
354880705000302,10833
354880705000303,5934
354880705000304,8142
354880705000305,12144
354880705000306,11868
354880705000307,7314
354880705000308,5244
354880705000309,9936
354880705000310,9453
354880705000311,2898
354880705000312,2829
354880705000313,6210
354880705000315,21459
354880705000317,28980
354880705000318,10212
354880705000320,25392
354880705000321,24219
354880705000322,30360
354880705000323,7383
354880705000324,2001
354880705000325,23391
354880705000326,2622
354880705000327,24081
354880705000328,3933
354880705000329,12972
354880705000330,6003
354880705000331,14076
354880705000332,4209
354880705000333,11454
354880705000334,11316
354880705000335,10488
354880705000336,6831
354880705000337,8142
354880705000338,6348
354880705000339,7521
354880705000340,11178
354880705000341,12558
354880705000342,10971
354880705000343,6762
354880705000344,9729
354880705000345,45057
354880705000346,12834
354880705000347,7728
354880705000348,11040
354880705000349,5658
354880705000350,4830
354880705000351,11730
354880705000352,14214
354880705000353,12627
354880705000354,8487
354880705000355,18906
354880705000356,10695
354880705000357,5244
354880705000358,6693
354880705000359,9591
354880705000360,2622
354880705000361,14766
354880705000362,11592
354880705000363,7866
354880705000364,12075
354880705000365,11247
354880705000367,20976
354880705000368,14076
354880705000369,16767
354880705000370,29808
354880705000371,8970
354880705000372,8211
354880705000373,16836
354880705000374,15249
354880705000375,15249
354880705000376,3174
354880705000377,13731
354880705000378,19389
354880705000379,8694
354880705000380,13731
354880705000381,12972
354880705000382,9246
354880705000383,18975
354880705000384,9591
354880705000385,12213
354880705000386,12558
354880705000387,6417
354880705000388,13593
354880705000389,19320
354880705000390,9660
354880705000391,16008
354880705000392,4692
354880705000393,18147
354880705000394,25530
354880705000395,11730
354880705000396,10557
354880705000397,14559
354880705000398,10419
354880705000399,17871
354880705000400,18147
354880705000401,13593
354880705000402,19320
354880705000403,8142
354880705000404,18837
354880705000405,15249
354880705000406,13731
354880705000407,18561
354880705000408,27186
354880705000409,10143
354880705000410,18906
354880705000411,10281
354880705000412,9660
354880705000413,8142
354880705000414,17250
354880705000415,12006
354880705000416,9039
354880705000417,9798
354880705000418,17319
354880705000419,23322
354880705000420,18216
354880705000421,20355
354880705000422,13110
354880705000423,22563
354880705000424,5934
354880705000425,12489
354880705000426,13524
354880705000427,15525
354880705000428,13386
354880705000429,14076
354880705000430,19734
354880705000431,12972
354880705000432,14559
354880705000433,16629
354880705000434,18492
354880705000435,9867
354880705000436,17526
354880705000437,16215
354880705000438,13110
354880705000439,9522
354880705000440,31119
354880705000441,8763
354880705000442,15318
354880705000443,8763
354880705000444,16836
354880705000445,7659
354880705000446,19734
354880705000447,9315
354880705000448,16422
354880705000449,12351
354880705000450,13524
354880705000451,7797
354880705000452,17388
354880705000453,8211
354880705000454,15387
354880705000455,14904
354880705000456,12420
354880705000457,29394
354880705000458,14490
354880705000459,12420
354880705000461,26289
354880705000462,12834
354880705000463,15387
354880705000464,10350
354880705000465,12903
354880705000466,8832
354880705000467,20079
354880705000468,10005
354880705000469,10005
354880705000470,12834
354880705000471,13662
354880705000472,6762
354880705000474,19872
354880705000475,13593
354880705000476,11316
354880705000477,17526
354880705000478,11454
354880705000479,23184
354880705000481,6831
354880705000483,11178
354880705000484,7452
354880705000485,14766
354880705000486,6693
354880705000487,14766
354880705000488,4002
354880705000489,16767
354880705000490,17043
354880705000491,12282
354880705000492,8280
354880705000493,8418
354880705000494,6969
354880705000495,18906
354880705000496,50508
354880705000497,12213
354880705000498,3933
354880705000499,8556
354880705000500,10281
354880705000501,5175
354880705000502,16146
354880705000503,9108
354880705000504,19182
354880705000505,10488
354880705000506,6003
354880705000507,6624
354880705000508,7521
354880705000509,3933
354880705000510,10557
354880705000511,6486
354880705000512,16008
354880705000513,9660
354880705000514,7659
354880705000515,10074
354880705000516,9453
354880705000517,5865
354880705000518,1518
354880705000519,21735
354880705000520,11040
354880705000521,8280
354880705000522,15180
354880705000523,19251
354880705000524,6624
354880705000525,11178
354880705000526,11523
354880705000527,23805
354880705000528,6969
354880705000529,69
354880705000530,28152
354880705000531,4002
354880705000532,4692
354880705000533,20148
354880705000534,6279
354880705000535,2622
354880705000536,12213
354880705000537,5934
354880705000538,12282
354880705000539,5175
354880705000540,15801
354880705000541,18699
354880705000542,22356
354880705000543,3243
354880705000544,12489
354880705000545,10419
354880705000546,20424
354880705000547,24840
354880705000548,17595
354880705000549,8280
354880705000550,13317
354880705000551,15801
354880705000552,4761
354880705000553,26910
354880705000554,10074
354880705000555,7038
354880705000556,3588
354880705000557,30291
354880705000558,12006
354880705000559,10074
354880705000560,10833
354880705000561,14490
354880705000562,9177
354880705000563,9108
354880705000564,18078
354880705000565,43746
354880705000566,15249
354890605000005,69
354890605000024,276
354890605000025,69
354890605000053,69
354890605000068,345
354890605000075,69
354890605000112,414
354890605000115,69
354890605000133,69
354890605000149,69
354890605000156,690
354890605000223,138
354890605000224,483
354890605000227,138
354890605000252,345
354890605000257,207
354890605000272,69
354890605000296,207
354890605000301,138
354890613000004,69
354890613000008,483
354890613000009,69
354890613000022,138
354890613000069,69
354890613000075,69
354890613000088,276
354890620000040,69
354910205000003,69
354910205000014,207
354910205000027,69
354910205000068,69
354910205000225,69
354910205000234,138
354940905000019,69
354980505000010,69
354980505000013,69
354980505000019,69
354980505000023,69
354980505000029,69
354980505000033,69
354980505000043,69
354980505000045,276
354980505000059,69
354980505000095,69
354980505000102,690
354980505000123,345
354980505000142,69
354980505000158,69
354980505000169,69
354980505000174,138
354980505000247,69
354980505000248,69
354980505000338,69
354980505000344,69
354980505000349,69
354980505000353,69
354980505000355,207
354980505000373,69
354980505000379,138
354980505000385,345
354980505000408,138
354980505000414,69
354980505000443,69
354980505000459,138
354980505000500,69
354980505000586,345
354980505000593,138
354980505000604,69
354980505000618,828
354980505000625,138
354980505000635,69
354980505000643,69
354980505000690,276
354980505000775,138
354980505000867,69
354980505000875,69
354980505000878,138
354980505000900,276
354980505000906,69
354980505000920,69
354980505000929,69
354980505000951,69
354980505001010,138
354980505001024,69
354980505001052,414
354980505001098,483
354980505001240,69
354980505001273,69
354980505001292,69
354980510000010,69
354980510000028,414
354980510000037,69
354980510000049,69
354980510000053,69
354980510000080,207
354980510000082,69
354980510000084,69
354980510000091,207
354980520000037,69
354990405000001,138
354990405000008,138
354990405000009,966
354990405000030,69
354990405000032,207
354990405000072,69
354990405000078,69
354990405000143,69
354990405000172,69
354990405000252,69
354990405000254,69
354990405000318,69
354990405000359,69
354990405000427,69
354990405000428,69
354990405000440,138
354990405000486,2070
354990405000534,69
354990405000557,69
354990405000632,69
354990405000779,138
354990405000821,69
354990405000830,69
354990405000859,69
354990405000924,759
354990405001009,276
354990405001010,1311
354990405001089,69
354990405001121,414
354990405001133,345
354990405001172,69
354990405001260,69
354990405001262,69
354990405001309,69
354990405001323,69
354990405001339,69
354990405001346,69
354990405001359,69
354990405001430,69
354990405001443,69
354990405001481,276
354990405001536,69
354990405001549,69
354990405001580,207
354990405001582,69
354990405001663,69
354990405001753,69
354990410000033,345
354990410000040,69
354990410000130,69
354990410000153,69
354990410000155,69
354990415000012,69
354995305000001,12765
354995305000002,30429
354995305000009,36777
354995305000010,15732
354995305000020,69
354995305000021,19803
354995305000022,44574
354995305000026,3174
354995305000027,4623
354995305000028,66861
354995305000029,26703
354995305000031,46161
354995305000032,11454
354995305000033,14973
354995305000034,9936
354995305000035,24840
354995305000036,5037
354995305000040,3726
354995305000043,4968
354995305000045,27393
354995305000046,17319
354995305000047,138
354995305000048,3588
354995305000050,37191
354995305000051,7245
354995305000052,2829
354995305000053,31188
354995305000055,9246
354995305000056,18078
354995305000058,276
354995305000059,11868
354995305000060,1173
354995305000061,5175
354995305000062,3450
354995305000063,966
354995305000065,18078
354995305000066,276
354995305000067,1035
354995305000068,207
354995305000069,10419
354995305000070,18423
354995305000071,19044
354995305000073,50301
354995305000074,9522
354995305000075,16284
354995305000076,5589
354995305000077,6969
354995305000078,11868
355010005000110,69
355010005000124,69
355030801000001,21873
355030801000002,76038
355030801000003,27945
355030801000004,18630
355030801000005,22563
355030801000007,16353
355030801000009,15042
355030801000010,23943
355030801000011,18699
355030801000012,37122
355030801000013,25737
355030801000015,25254
355030801000016,14628
355030801000017,15318
355030801000018,32844
355030801000019,22770
355030801000020,11316
355030801000021,23391
355030801000022,19596
355030801000023,11316
355030801000024,11247
355030801000025,20631
355030801000028,25737
355030801000030,17319
355030801000031,16629
355030801000032,20976
355030801000033,19113
355030801000034,13317
355030801000035,20355
355030801000036,17664
355030801000038,18423
355030801000039,23529
355030801000040,26082
355030801000042,12075
355030801000043,15732
355030801000044,28014
355030801000045,16077
355030801000046,21252
355030801000047,16698
355030801000048,8418
355030801000049,17871
355030801000050,21528
355030801000051,22287
355030801000052,13662
355030801000053,18285
355030801000056,14904
355030801000057,19113
355030801000060,17733
355030801000061,6555
355030801000063,20148
355030801000064,8211
355030801000065,32913
355030801000066,12972
355030801000067,12696
355030801000068,29325
355030801000069,22839
355030801000072,16491
355030801000073,15594
355030801000074,25185
355030801000075,19251
355030801000077,16215
355030801000079,14007
355030801000084,21735
355030801000085,22218
355030801000086,24840
355030801000088,11385
355030801000089,11109
355030801000090,19941
355030801000091,11661
355030801000092,14559
355030801000095,28083
355030801000096,19872
355030801000097,11454
355030801000098,21528
355030801000099,16146
355030801000100,16974
355030801000103,17319
355030801000104,49197
355030801000105,15663
355030801000106,19251
355030801000107,10074
355030801000108,29670
355030801000109,38433
355030801000110,20148
355030801000111,21252
355030801000112,16836
355030801000113,23391
355030801000114,10488
355030801000115,45126
355030801000116,14973
355030801000117,10074
355030801000118,8694
355030801000122,34224
355030801000123,13731
355030801000124,7245
355030801000125,15594
355030801000127,18354
355030801000128,9798
355030801000130,23322
355030801000131,34017
355030801000132,15456
355030801000133,16974
355030801000134,13455
355030801000135,14490
355030801000136,13593
355030801000137,12903
355030801000138,319401
355030801000139,29463
355030801000140,12834
355030801000141,11592
355030801000142,9453
355030801000143,13386
355030801000144,8004
355030801000145,12972
355030801000146,11109
355030801000147,7935
355030801000148,12351
355030801000149,11454
355030801000150,9039
355030801000151,9246
355030801000152,23667
355030801000153,24012
355030801000154,13524
355030801000155,16629
355030801000156,15042
355030801000157,12765
355030801000158,30291
355030801000159,12351
355030801000160,5865
355030801000161,9453
355030801000162,16836
355030801000163,15939
355030801000164,12213
355030801000165,15042
355030801000166,17733
355030801000167,9729
355030801000168,16077
355030801000169,15870
355030801000170,11040
355030801000171,9936
355030801000172,17871
355030801000173,10695
355030801000174,41469
355030801000175,4140
355030801000176,13800
355030801000177,16422
355030801000178,7452
355030801000179,21183
355030801000180,10488
355030801000181,6762
355030801000182,23322
355030801000183,17526
355030801000184,7038
355030801000185,12351
355030801000186,12144
355030801000187,1173
355030801000188,20217
355030801000189,15111
355030801000190,2139
355030801000191,17112
355030801000192,28290
355030801000193,20631
355030801000194,1932
355030801000195,14145
355030801000196,16905
355030801000197,17457
355030801000198,24150
355030801000199,7728
355030801000200,25323
355030801000201,13041
355030801000202,9453
355030801000203,36708
355030801000204,7521
355030801000205,25392
355030802000001,6969
355030802000002,5313
355030802000004,7797
355030802000006,8694
355030802000012,4278
355030802000014,2829
355030802000015,6693
355030802000016,12903
355030802000024,7797
355030802000028,4761
355030802000032,1587
355030802000033,7314
355030802000038,8556
355030802000039,4347
355030802000040,5175
355030802000041,11178
355030802000042,6003
355030802000045,5865
355030802000046,9246
355030802000048,3312
355030802000049,10626
355030802000053,7245
355030802000062,6486
355030802000063,5658
355030802000067,7383
355030802000069,3450
355030802000070,6831
355030802000071,4071
355030802000072,7038
355030802000073,9108
355030802000077,11523
355030802000078,2415
355030802000079,3174
355030802000080,5934
355030802000081,4485
355030802000082,5934
355030802000083,3243
355030802000084,5865
355030802000085,3519
355030802000086,4761
355030802000087,4278
355030802000088,4209
355030802000089,8556
355030802000090,6003
355030802000091,2277
355030802000092,1173
355030802000093,3381
355030802000094,3243
355030802000095,3312
355030802000096,3174
355030802000097,7935
355030802000098,12696
355030802000099,9867
355030802000100,7935
355030802000101,3657
355030802000102,6210
355030802000103,5106
355030802000104,11937
355030802000105,1449
355030802000106,5313
355030802000107,6072
355030802000108,9660
355030802000109,4623
355030802000110,4554
355030802000111,4485
355030802000112,1863
355030802000113,4002
355030802000114,6279
355030802000115,897
355030802000116,4830
355030802000117,7176
355030802000118,18216
355030802000119,3381
355030802000120,6072
355030802000121,3795
355030802000122,3450
355030802000123,1311
355030802000124,5658
355030802000125,8349
355030802000126,2829
355030802000127,3243
355030802000128,6693
355030802000129,3312
355030802000130,483
355030802000131,5796
355030802000132,4899
355030802000133,9039
355030802000134,5451
355030802000135,7383
355030802000136,5244
355030802000137,11661
355030802000138,3795
355030802000139,4623
355030802000140,5382
355030802000141,3243
355030802000142,8694
355030802000143,3588
355030802000144,3243
355030802000145,5658
355030802000146,6417
355030802000148,7176
355030802000149,5106
355030802000150,2346
355030802000151,1449
355030802000152,7866
355030802000153,2484
355030802000154,2760
355030802000155,1242
355030802000156,2415
355030802000157,828
355030802000158,1794
355030802000159,11385
355030802000160,6486
355030802000162,6279
355030802000163,138
355030802000164,1311
355030802000165,11937
355030802000166,345
355030802000167,10143
355030802000168,12282
355030802000169,2415
355030802000171,6141
355030802000172,4968
355030802000173,8970
355030802000174,345
355030802000175,5106
355030802000176,6555
355030802000177,207
355030802000178,5520
355030802000179,4761
355030802000180,3519
355030803000005,15042
355030803000013,36777
355030803000016,25323
355030803000020,20700
355030803000022,27048
355030803000023,21045
355030803000028,35949
355030803000029,35397
355030803000031,22149
355030803000051,33120
355030803000052,26358
355030803000053,27186
355030803000058,87699
355030803000066,18285
355030803000073,5244
355030803000074,7935
355030803000078,2553
355030803000080,34431
355030803000083,6141
355030803000086,3381
355030803000102,10005
355030803000112,9315
355030803000113,15663
355030803000114,9453
355030803000116,16215
355030803000117,9798
355030803000118,2484
355030803000119,8970
355030803000120,483
355030803000122,19665
355030803000123,21735
355030803000124,12144
355030803000125,17940
355030803000126,14973
355030803000128,24633
355030803000129,21114
355030803000130,24219
355030803000131,23805
355030803000133,16422
355030803000134,30843
355030803000136,18009
355030803000137,29601
355030803000138,25461
355030803000139,2208
355030803000140,29256
355030803000141,33120
355030803000142,27324
355030803000143,19527
355030803000144,17940
355030803000145,26427
355030803000146,13662
355030803000147,15456
355030803000148,21873
355030803000149,13248
355030803000150,18975
355030803000151,17940
355030803000152,19665
355030803000154,18768
355030803000155,27669
355030803000156,19182
355030803000157,23805
355030803000158,16491
355030803000159,15732
355030803000160,45057
355030803000161,25323
355030803000162,25185
355030803000163,29739
355030803000164,40779
355030803000165,11316
355030803000166,14214
355030803000167,20838
355030803000168,26979
355030803000169,34776
355030803000170,38847
355030803000171,27324
355030803000172,17940
355030803000173,15594
355030803000174,27393
355030803000175,22149
355030803000176,23736
355030803000177,8487
355030803000178,30981
355030803000179,10557
355030803000180,32292
355030803000181,19872
355030803000184,50370
355030803000186,27324
355030803000187,45126
355030803000188,24357
355030803000192,25047
355030803000193,15663
355030803000196,12075
355030803000197,21666
355030803000198,33810
355030803000199,24219
355030803000200,19182
355030803000201,15042
355030803000202,26841
355030803000203,28980
355030803000205,17388
355030803000208,17802
355030803000210,41124
355030803000211,43332
355030803000212,27048
355030803000213,17526
355030803000214,17112
355030803000217,4899
355030803000218,7797
355030803000220,5244
355030803000222,9039
355030803000225,13110
355030803000226,9729
355030803000228,1173
355030803000229,2553
355030803000230,43401
355030803000231,6969
355030803000232,11109
355030803000233,27807
355030803000234,14904
355030803000235,4485
355030803000236,1932
355030803000237,16077
355030803000238,20700
355030803000241,8487
355030803000242,2139
355030803000249,1449
355030803000251,1656
355030803000252,32361
355030803000256,69
355030803000257,30912
355030803000258,345
355030803000259,12420
355030803000260,21666
355030803000261,14421
355030803000262,21666
355030803000263,15318
355030803000264,15732
355030803000265,28497
355030803000266,19596
355030803000267,54648
355030803000268,5313
355030803000269,13179
355030803000270,24909
355030803000271,24081
355030803000272,7314
355030803000273,6900
355030803000274,27531
355030803000275,30843
355030803000276,18699
355030803000277,11040
355030803000278,26013
355030803000281,345
355030803000282,1311
355030803000283,3312
355030803000287,3450
355030803000288,31602
355030803000289,1863
355030803000290,6693
355030803000291,1449
355030803000292,12282
355030803000293,2898
355030803000294,33327
355030803000295,2070
355030803000296,3864
355030803000298,20700
355030803000299,3657
355030804000001,19182
355030804000002,21528
355030804000003,27255
355030804000004,22011
355030804000006,24840
355030804000007,17595
355030804000008,26772
355030804000009,9108
355030804000012,31533
355030804000015,24288
355030804000016,14076
355030804000017,13110
355030804000018,20907
355030804000020,32706
355030804000023,26427
355030804000024,25047
355030804000031,20907
355030804000032,28911
355030804000033,21114
355030804000034,13317
355030804000035,32223
355030804000036,23529
355030804000038,18492
355030804000040,10281
355030804000041,31188
355030804000042,19872
355030804000043,42780
355030804000044,34224
355030804000045,20976
355030804000046,28704
355030804000047,19872
355030804000048,20355
355030804000050,21873
355030804000051,28359
355030804000052,34155
355030804000053,13110
355030804000054,33672
355030804000055,20079
355030804000056,11661
355030804000057,18906
355030804000058,621
355030804000059,22080
355030804000060,26910
355030804000061,18354
355030804000063,16215
355030804000064,19527
355030804000066,21321
355030804000067,14007
355030804000068,20976
355030804000069,16077
355030804000070,23874
355030804000071,22494
355030804000072,23736
355030804000073,19941
355030804000074,16215
355030804000075,13455
355030804000076,16353
355030804000077,12972
355030804000079,16905
355030804000080,25599
355030804000081,22632
355030804000082,21804
355030804000083,21942
355030804000084,53268
355030804000086,24219
355030804000088,32844
355030804000089,21942
355030804000090,29601
355030804000091,18906
355030804000092,24012
355030804000093,17250
355030804000094,28842
355030804000095,27255
355030804000096,18078
355030804000097,21459
355030804000098,20976
355030804000099,24495
355030804000100,25461
355030804000101,20286
355030804000102,30567
355030804000103,18492
355030804000105,16836
355030804000106,37812
355030804000107,24633
355030804000108,26289
355030804000109,2829
355030804000110,20286
355030804000112,25944
355030804000113,25116
355030804000114,16077
355030804000115,9729
355030804000116,19734
355030804000117,26910
355030804000118,18561
355030804000119,15387
355030804000120,10557
355030804000121,12213
355030804000122,28221
355030804000123,11247
355030804000124,23115
355030804000125,5106
355030804000126,5106
355030804000127,18285
355030804000128,34983
355030804000129,37053
355030804000130,69
355030804000131,28773
355030804000133,2691
355030804000134,19113
355030804000135,17526
355030804000136,35535
355030804000137,11868
355030804000138,23667
355030804000139,16353
355030804000140,15663
355030804000141,12420
355030804000142,17595
355030804000143,15318
355030804000144,27738
355030804000145,19734
355030804000146,16422
355030804000147,13524
355030804000148,23184
355030804000149,19182
355030804000150,207
355030804000151,38364
355030804000152,22287
355030804000153,17526
355030804000154,13179
355030804000155,30636
355030804000156,14628
355030804000157,29532
355030804000158,20769
355030804000159,28635
355030804000160,16146
355030804000161,8004
355030804000162,13800
355030804000163,11040
355030804000164,29532
355030804000165,9108
355030804000166,17733
355030804000167,8970
355030804000168,13317
355030804000169,21390
355030804000171,17940
355030804000172,19872
355030804000173,24909
355030804000174,14490
355030804000175,17595
355030804000176,17112
355030804000177,18078
355030804000178,33810
355030804000179,29049
355030804000180,5658
355030804000181,1863
355030804000182,5037
355030804000183,2415
355030804000184,25047
355030804000185,5589
355030804000186,22770
355030804000187,18837
355030804000188,3588
355030805000002,19872
355030805000003,20976
355030805000004,21321
355030805000005,22287
355030805000008,12420
355030805000009,5658
355030805000010,9936
355030805000011,24012
355030805000012,29877
355030805000013,20838
355030805000014,18009
355030805000016,7728
355030805000017,18906
355030805000019,46989
355030805000020,20079
355030805000021,27531
355030805000024,34983
355030805000025,30429
355030805000026,24633
355030805000028,16491
355030805000029,12282
355030805000030,14145
355030805000031,7038
355030805000033,14283
355030805000037,15387
355030805000038,51336
355030805000039,31119
355030805000040,15249
355030805000041,19803
355030805000042,14766
355030805000043,14766
355030805000044,22908
355030805000045,24909
355030805000046,20424
355030805000047,17940
355030805000048,14628
355030805000049,10419
355030805000050,8832
355030805000052,12351
355030805000053,5037
355030805000054,14421
355030805000055,9039
355030805000056,17595
355030805000059,21252
355030805000061,24840
355030805000064,16767
355030805000065,27738
355030805000066,18561
355030805000067,17043
355030805000068,21735
355030805000070,28014
355030805000071,3312
355030805000072,25737
355030805000073,14076
355030805000077,8211
355030805000078,20769
355030805000079,11730
355030805000080,6969
355030805000081,20424
355030805000082,23943
355030805000083,22632
355030805000084,16974
355030805000086,26013
355030805000087,20217
355030805000088,26220
